cel-let-7-5p	Caenorhabditis elegans
cel-let-7-3p	Caenorhabditis elegans
cel-lin-4-5p	Caenorhabditis elegans
cel-lin-4-3p	Caenorhabditis elegans
cel-miR-1-5p	Caenorhabditis elegans
cel-miR-1-3p	Caenorhabditis elegans
cel-miR-2-5p	Caenorhabditis elegans
cel-miR-2-3p	Caenorhabditis elegans
cel-miR-34-5p	Caenorhabditis elegans
cel-miR-34-3p	Caenorhabditis elegans
cel-miR-35-5p	Caenorhabditis elegans
cel-miR-35-3p	Caenorhabditis elegans
cel-miR-36-5p	Caenorhabditis elegans
cel-miR-36-3p	Caenorhabditis elegans
cel-miR-37-5p	Caenorhabditis elegans
cel-miR-37-3p	Caenorhabditis elegans
cel-miR-38-5p	Caenorhabditis elegans
cel-miR-38-3p	Caenorhabditis elegans
cel-miR-39-5p	Caenorhabditis elegans
cel-miR-39-3p	Caenorhabditis elegans
cel-miR-40-5p	Caenorhabditis elegans
cel-miR-40-3p	Caenorhabditis elegans
cel-miR-41-5p	Caenorhabditis elegans
cel-miR-41-3p	Caenorhabditis elegans
cel-miR-42-5p	Caenorhabditis elegans
cel-miR-42-3p	Caenorhabditis elegans
cel-miR-43-5p	Caenorhabditis elegans
cel-miR-43-3p	Caenorhabditis elegans
cel-miR-44-5p	Caenorhabditis elegans
cel-miR-44-3p	Caenorhabditis elegans
cel-miR-45-5p	Caenorhabditis elegans
cel-miR-45-3p	Caenorhabditis elegans
cel-miR-46-5p	Caenorhabditis elegans
cel-miR-46-3p	Caenorhabditis elegans
cel-miR-47-5p	Caenorhabditis elegans
cel-miR-47-3p	Caenorhabditis elegans
cel-miR-48-5p	Caenorhabditis elegans
cel-miR-48-3p	Caenorhabditis elegans
cel-miR-49-5p	Caenorhabditis elegans
cel-miR-49-3p	Caenorhabditis elegans
cel-miR-50-5p	Caenorhabditis elegans
cel-miR-50-3p	Caenorhabditis elegans
cel-miR-51-5p	Caenorhabditis elegans
cel-miR-51-3p	Caenorhabditis elegans
cel-miR-52-5p	Caenorhabditis elegans
cel-miR-52-3p	Caenorhabditis elegans
cel-miR-53-5p	Caenorhabditis elegans
cel-miR-53-3p	Caenorhabditis elegans
cel-miR-54-5p	Caenorhabditis elegans
cel-miR-54-3p	Caenorhabditis elegans
cel-miR-55-5p	Caenorhabditis elegans
cel-miR-55-3p	Caenorhabditis elegans
cel-miR-56-5p	Caenorhabditis elegans
cel-miR-56-3p	Caenorhabditis elegans
cel-miR-57-5p	Caenorhabditis elegans
cel-miR-57-3p	Caenorhabditis elegans
cel-miR-58a-5p	Caenorhabditis elegans
cel-miR-58a-3p	Caenorhabditis elegans
cel-miR-59-5p	Caenorhabditis elegans
cel-miR-59-3p	Caenorhabditis elegans
cel-miR-60-5p	Caenorhabditis elegans
cel-miR-60-3p	Caenorhabditis elegans
cel-miR-61-5p	Caenorhabditis elegans
cel-miR-61-3p	Caenorhabditis elegans
cel-miR-62	Caenorhabditis elegans
cel-miR-63-5p	Caenorhabditis elegans
cel-miR-63-3p	Caenorhabditis elegans
cel-miR-64-5p	Caenorhabditis elegans
cel-miR-64-3p	Caenorhabditis elegans
cel-miR-65-5p	Caenorhabditis elegans
cel-miR-65-3p	Caenorhabditis elegans
cel-miR-66-5p	Caenorhabditis elegans
cel-miR-66-3p	Caenorhabditis elegans
cel-miR-67-5p	Caenorhabditis elegans
cel-miR-67-3p	Caenorhabditis elegans
cel-miR-70-5p	Caenorhabditis elegans
cel-miR-70-3p	Caenorhabditis elegans
cel-miR-71-5p	Caenorhabditis elegans
cel-miR-71-3p	Caenorhabditis elegans
cel-miR-72-5p	Caenorhabditis elegans
cel-miR-72-3p	Caenorhabditis elegans
cel-miR-73-5p	Caenorhabditis elegans
cel-miR-73-3p	Caenorhabditis elegans
cel-miR-74-5p	Caenorhabditis elegans
cel-miR-74-3p	Caenorhabditis elegans
cel-miR-75-5p	Caenorhabditis elegans
cel-miR-75-3p	Caenorhabditis elegans
cel-miR-76-5p	Caenorhabditis elegans
cel-miR-76-3p	Caenorhabditis elegans
cel-miR-77-5p	Caenorhabditis elegans
cel-miR-77-3p	Caenorhabditis elegans
cel-miR-78	Caenorhabditis elegans
cel-miR-79-5p	Caenorhabditis elegans
cel-miR-79-3p	Caenorhabditis elegans
cel-miR-80-5p	Caenorhabditis elegans
cel-miR-80-3p	Caenorhabditis elegans
cel-miR-81-5p	Caenorhabditis elegans
cel-miR-81-3p	Caenorhabditis elegans
cel-miR-82-5p	Caenorhabditis elegans
cel-miR-82-3p	Caenorhabditis elegans
cel-miR-83-5p	Caenorhabditis elegans
cel-miR-83-3p	Caenorhabditis elegans
cel-miR-84-5p	Caenorhabditis elegans
cel-miR-84-3p	Caenorhabditis elegans
cel-miR-85-5p	Caenorhabditis elegans
cel-miR-85-3p	Caenorhabditis elegans
cel-miR-86-5p	Caenorhabditis elegans
cel-miR-86-3p	Caenorhabditis elegans
cel-miR-87-5p	Caenorhabditis elegans
cel-miR-87-3p	Caenorhabditis elegans
cel-miR-90-5p	Caenorhabditis elegans
cel-miR-90-3p	Caenorhabditis elegans
dme-miR-1-5p	Drosophila melanogaster
dme-miR-1-3p	Drosophila melanogaster
dme-miR-2a-1-5p	Drosophila melanogaster
dme-miR-2a-3p	Drosophila melanogaster
dme-miR-2a-2-5p	Drosophila melanogaster
dme-miR-2b-1-5p	Drosophila melanogaster
dme-miR-2b-3p	Drosophila melanogaster
dme-miR-2b-2-5p	Drosophila melanogaster
dme-miR-3-5p	Drosophila melanogaster
dme-miR-3-3p	Drosophila melanogaster
dme-miR-4-5p	Drosophila melanogaster
dme-miR-4-3p	Drosophila melanogaster
dme-miR-5-5p	Drosophila melanogaster
dme-miR-5-3p	Drosophila melanogaster
dme-miR-6-1-5p	Drosophila melanogaster
dme-miR-6-3p	Drosophila melanogaster
dme-miR-6-2-5p	Drosophila melanogaster
dme-miR-6-3-5p	Drosophila melanogaster
dme-miR-7-5p	Drosophila melanogaster
dme-miR-7-3p	Drosophila melanogaster
dme-miR-8-5p	Drosophila melanogaster
dme-miR-8-3p	Drosophila melanogaster
dme-miR-9a-5p	Drosophila melanogaster
dme-miR-9a-3p	Drosophila melanogaster
dme-miR-10-5p	Drosophila melanogaster
dme-miR-10-3p	Drosophila melanogaster
dme-miR-11-5p	Drosophila melanogaster
dme-miR-11-3p	Drosophila melanogaster
dme-miR-12-5p	Drosophila melanogaster
dme-miR-12-3p	Drosophila melanogaster
dme-miR-13a-5p	Drosophila melanogaster
dme-miR-13a-3p	Drosophila melanogaster
dme-miR-13b-1-5p	Drosophila melanogaster
dme-miR-13b-3p	Drosophila melanogaster
dme-miR-13b-2-5p	Drosophila melanogaster
dme-miR-14-5p	Drosophila melanogaster
dme-miR-14-3p	Drosophila melanogaster
cel-miR-124-5p	Caenorhabditis elegans
cel-miR-124-3p	Caenorhabditis elegans
cel-miR-228-5p	Caenorhabditis elegans
cel-miR-228-3p	Caenorhabditis elegans
cel-miR-229-5p	Caenorhabditis elegans
cel-miR-229-3p	Caenorhabditis elegans
cel-miR-230-5p	Caenorhabditis elegans
cel-miR-230-3p	Caenorhabditis elegans
cel-miR-231-5p	Caenorhabditis elegans
cel-miR-231-3p	Caenorhabditis elegans
cel-miR-232-5p	Caenorhabditis elegans
cel-miR-232-3p	Caenorhabditis elegans
cel-miR-233-5p	Caenorhabditis elegans
cel-miR-233-3p	Caenorhabditis elegans
cel-miR-234-5p	Caenorhabditis elegans
cel-miR-234-3p	Caenorhabditis elegans
cel-miR-235-5p	Caenorhabditis elegans
cel-miR-235-3p	Caenorhabditis elegans
cel-miR-236-5p	Caenorhabditis elegans
cel-miR-236-3p	Caenorhabditis elegans
cel-miR-237-5p	Caenorhabditis elegans
cel-miR-237-3p	Caenorhabditis elegans
cel-miR-238-5p	Caenorhabditis elegans
cel-miR-238-3p	Caenorhabditis elegans
cel-miR-239a-5p	Caenorhabditis elegans
cel-miR-239a-3p	Caenorhabditis elegans
cel-miR-239b-5p	Caenorhabditis elegans
cel-miR-239b-3p	Caenorhabditis elegans
cel-miR-240-5p	Caenorhabditis elegans
cel-miR-240-3p	Caenorhabditis elegans
cel-miR-241-5p	Caenorhabditis elegans
cel-miR-241-3p	Caenorhabditis elegans
cel-miR-242	Caenorhabditis elegans
cel-miR-243-5p	Caenorhabditis elegans
cel-miR-243-3p	Caenorhabditis elegans
cel-miR-244-5p	Caenorhabditis elegans
cel-miR-244-3p	Caenorhabditis elegans
cel-miR-245-5p	Caenorhabditis elegans
cel-miR-245-3p	Caenorhabditis elegans
cel-miR-246-5p	Caenorhabditis elegans
cel-miR-246-3p	Caenorhabditis elegans
cel-miR-247-5p	Caenorhabditis elegans
cel-miR-247-3p	Caenorhabditis elegans
cel-miR-248	Caenorhabditis elegans
cel-miR-249-5p	Caenorhabditis elegans
cel-miR-249-3p	Caenorhabditis elegans
cel-miR-250-5p	Caenorhabditis elegans
cel-miR-250-3p	Caenorhabditis elegans
cel-miR-251	Caenorhabditis elegans
cel-miR-252-5p	Caenorhabditis elegans
cel-miR-252-3p	Caenorhabditis elegans
cel-miR-253-5p	Caenorhabditis elegans
cel-miR-253-3p	Caenorhabditis elegans
cel-miR-254-5p	Caenorhabditis elegans
cel-miR-254-3p	Caenorhabditis elegans
cel-miR-255-5p	Caenorhabditis elegans
cel-miR-255-3p	Caenorhabditis elegans
cel-miR-256	Caenorhabditis elegans
cel-miR-259-5p	Caenorhabditis elegans
cel-miR-259-3p	Caenorhabditis elegans
cel-miR-261	Caenorhabditis elegans
dme-miR-263a-5p	Drosophila melanogaster
dme-miR-263a-3p	Drosophila melanogaster
cel-miR-264	Caenorhabditis elegans
cel-miR-265	Caenorhabditis elegans
cel-miR-266	Caenorhabditis elegans
cel-miR-267	Caenorhabditis elegans
cel-miR-268	Caenorhabditis elegans
cel-miR-269	Caenorhabditis elegans
cel-miR-270	Caenorhabditis elegans
cel-miR-271	Caenorhabditis elegans
cel-miR-272	Caenorhabditis elegans
cel-miR-273	Caenorhabditis elegans
dme-miR-184-5p	Drosophila melanogaster
dme-miR-184-3p	Drosophila melanogaster
dme-miR-274-5p	Drosophila melanogaster
dme-miR-274-3p	Drosophila melanogaster
dme-miR-275-5p	Drosophila melanogaster
dme-miR-275-3p	Drosophila melanogaster
dme-miR-92a-5p	Drosophila melanogaster
dme-miR-92a-3p	Drosophila melanogaster
dme-miR-219-5p	Drosophila melanogaster
dme-miR-219-3p	Drosophila melanogaster
dme-miR-276a-5p	Drosophila melanogaster
dme-miR-276a-3p	Drosophila melanogaster
dme-miR-277-5p	Drosophila melanogaster
dme-miR-277-3p	Drosophila melanogaster
dme-miR-278-5p	Drosophila melanogaster
dme-miR-278-3p	Drosophila melanogaster
dme-miR-133-5p	Drosophila melanogaster
dme-miR-133-3p	Drosophila melanogaster
dme-miR-279-5p	Drosophila melanogaster
dme-miR-279-3p	Drosophila melanogaster
dme-miR-33-5p	Drosophila melanogaster
dme-miR-33-3p	Drosophila melanogaster
dme-miR-280-5p	Drosophila melanogaster
dme-miR-281-1-5p	Drosophila melanogaster
dme-miR-281-3p	Drosophila melanogaster
dme-miR-282-5p	Drosophila melanogaster
dme-miR-282-3p	Drosophila melanogaster
dme-miR-283-5p	Drosophila melanogaster
dme-miR-283-3p	Drosophila melanogaster
dme-miR-284-5p	Drosophila melanogaster
dme-miR-284-3p	Drosophila melanogaster
dme-miR-281-2-5p	Drosophila melanogaster
dme-miR-34-5p	Drosophila melanogaster
dme-miR-34-3p	Drosophila melanogaster
dme-miR-124-5p	Drosophila melanogaster
dme-miR-124-3p	Drosophila melanogaster
dme-miR-79-5p	Drosophila melanogaster
dme-miR-79-3p	Drosophila melanogaster
dme-miR-276b-5p	Drosophila melanogaster
dme-miR-276b-3p	Drosophila melanogaster
dme-miR-210-5p	Drosophila melanogaster
dme-miR-210-3p	Drosophila melanogaster
dme-miR-285-5p	Drosophila melanogaster
dme-miR-285-3p	Drosophila melanogaster
dme-miR-100-5p	Drosophila melanogaster
dme-miR-100-3p	Drosophila melanogaster
dme-miR-92b-5p	Drosophila melanogaster
dme-miR-92b-3p	Drosophila melanogaster
dme-miR-286-5p	Drosophila melanogaster
dme-miR-286-3p	Drosophila melanogaster
dme-miR-287-3p	Drosophila melanogaster
dme-miR-87-5p	Drosophila melanogaster
dme-miR-87-3p	Drosophila melanogaster
dme-miR-263b-5p	Drosophila melanogaster
dme-miR-263b-3p	Drosophila melanogaster
dme-miR-288-3p	Drosophila melanogaster
dme-miR-289-5p	Drosophila melanogaster
dme-bantam-5p	Drosophila melanogaster
dme-bantam-3p	Drosophila melanogaster
dme-miR-303-5p	Drosophila melanogaster
dme-miR-303-3p	Drosophila melanogaster
dme-miR-31b-5p	Drosophila melanogaster
dme-miR-31b-3p	Drosophila melanogaster
dme-miR-304-5p	Drosophila melanogaster
dme-miR-304-3p	Drosophila melanogaster
dme-miR-305-5p	Drosophila melanogaster
dme-miR-305-3p	Drosophila melanogaster
dme-miR-9c-5p	Drosophila melanogaster
dme-miR-9c-3p	Drosophila melanogaster
dme-miR-306-5p	Drosophila melanogaster
dme-miR-306-3p	Drosophila melanogaster
dme-miR-9b-5p	Drosophila melanogaster
dme-miR-9b-3p	Drosophila melanogaster
dme-let-7-5p	Drosophila melanogaster
dme-let-7-3p	Drosophila melanogaster
dme-miR-125-5p	Drosophila melanogaster
dme-miR-125-3p	Drosophila melanogaster
dme-miR-307a-5p	Drosophila melanogaster
dme-miR-307a-3p	Drosophila melanogaster
dme-miR-308-5p	Drosophila melanogaster
dme-miR-308-3p	Drosophila melanogaster
dme-miR-31a-5p	Drosophila melanogaster
dme-miR-31a-3p	Drosophila melanogaster
dme-miR-309-5p	Drosophila melanogaster
dme-miR-309-3p	Drosophila melanogaster
dme-miR-310-5p	Drosophila melanogaster
dme-miR-310-3p	Drosophila melanogaster
dme-miR-311-5p	Drosophila melanogaster
dme-miR-311-3p	Drosophila melanogaster
dme-miR-312-5p	Drosophila melanogaster
dme-miR-312-3p	Drosophila melanogaster
dme-miR-313-5p	Drosophila melanogaster
dme-miR-313-3p	Drosophila melanogaster
dme-miR-314-5p	Drosophila melanogaster
dme-miR-314-3p	Drosophila melanogaster
dme-miR-315-5p	Drosophila melanogaster
dme-miR-315-3p	Drosophila melanogaster
dme-miR-316-5p	Drosophila melanogaster
dme-miR-316-3p	Drosophila melanogaster
dme-miR-317-5p	Drosophila melanogaster
dme-miR-317-3p	Drosophila melanogaster
dme-miR-318-5p	Drosophila melanogaster
dme-miR-318-3p	Drosophila melanogaster
dme-miR-2c-5p	Drosophila melanogaster
dme-miR-2c-3p	Drosophila melanogaster
dme-miR-iab-4-5p	Drosophila melanogaster
dme-miR-iab-4-3p	Drosophila melanogaster
cbr-let-7	Caenorhabditis briggsae
cbr-lin-4	Caenorhabditis briggsae
cbr-miR-1	Caenorhabditis briggsae
cbr-miR-34	Caenorhabditis briggsae
cbr-miR-42	Caenorhabditis briggsae
cbr-miR-43	Caenorhabditis briggsae
cbr-miR-44	Caenorhabditis briggsae
cbr-miR-45	Caenorhabditis briggsae
cbr-miR-46	Caenorhabditis briggsae
cbr-miR-47	Caenorhabditis briggsae
cbr-miR-48	Caenorhabditis briggsae
cbr-miR-49	Caenorhabditis briggsae
cbr-miR-50	Caenorhabditis briggsae
cbr-miR-52	Caenorhabditis briggsae
cbr-miR-57	Caenorhabditis briggsae
cbr-miR-58a	Caenorhabditis briggsae
cbr-miR-60	Caenorhabditis briggsae
cbr-miR-67	Caenorhabditis briggsae
cbr-miR-71	Caenorhabditis briggsae
cbr-miR-73a	Caenorhabditis briggsae
cbr-miR-74a	Caenorhabditis briggsae
cbr-miR-75	Caenorhabditis briggsae
cbr-miR-77	Caenorhabditis briggsae
cbr-miR-79	Caenorhabditis briggsae
cbr-miR-80	Caenorhabditis briggsae
cbr-miR-81	Caenorhabditis briggsae
cbr-miR-82	Caenorhabditis briggsae
cbr-miR-85	Caenorhabditis briggsae
cbr-miR-86	Caenorhabditis briggsae
cbr-miR-87	Caenorhabditis briggsae
cbr-miR-90a	Caenorhabditis briggsae
cbr-miR-124a	Caenorhabditis briggsae
cbr-miR-228	Caenorhabditis briggsae
cbr-miR-230	Caenorhabditis briggsae
cbr-miR-232	Caenorhabditis briggsae
cbr-miR-233	Caenorhabditis briggsae
cbr-miR-234	Caenorhabditis briggsae
cbr-miR-236	Caenorhabditis briggsae
cbr-miR-241	Caenorhabditis briggsae
cbr-miR-244	Caenorhabditis briggsae
cbr-miR-245	Caenorhabditis briggsae
cbr-miR-248	Caenorhabditis briggsae
cbr-miR-250	Caenorhabditis briggsae
cbr-miR-251	Caenorhabditis briggsae
cbr-miR-252	Caenorhabditis briggsae
cbr-miR-259	Caenorhabditis briggsae
cbr-miR-268	Caenorhabditis briggsae
cbr-miR-72	Caenorhabditis briggsae
cel-miR-354-5p	Caenorhabditis elegans
cel-miR-354-3p	Caenorhabditis elegans
cel-miR-355-5p	Caenorhabditis elegans
cel-miR-355-3p	Caenorhabditis elegans
cel-miR-356a	Caenorhabditis elegans
cel-miR-357-5p	Caenorhabditis elegans
cel-miR-357-3p	Caenorhabditis elegans
cel-miR-358-5p	Caenorhabditis elegans
cel-miR-358-3p	Caenorhabditis elegans
cel-miR-359	Caenorhabditis elegans
cel-miR-360-5p	Caenorhabditis elegans
cel-miR-360-3p	Caenorhabditis elegans
cel-lsy-6-5p	Caenorhabditis elegans
cel-lsy-6-3p	Caenorhabditis elegans
cbr-lsy-6	Caenorhabditis briggsae
cel-miR-392-5p	Caenorhabditis elegans
cel-miR-392-3p	Caenorhabditis elegans
dps-bantam	Drosophila pseudoobscura
dps-let-7	Drosophila pseudoobscura
dps-miR-1	Drosophila pseudoobscura
dps-miR-2a	Drosophila pseudoobscura
dps-miR-2b	Drosophila pseudoobscura
dps-miR-2c	Drosophila pseudoobscura
dps-miR-3	Drosophila pseudoobscura
dps-miR-4	Drosophila pseudoobscura
dps-miR-iab-4-5p	Drosophila pseudoobscura
dps-miR-iab-4-3p	Drosophila pseudoobscura
dps-miR-5	Drosophila pseudoobscura
dps-miR-6	Drosophila pseudoobscura
dps-miR-7	Drosophila pseudoobscura
dps-miR-8	Drosophila pseudoobscura
dps-miR-9a	Drosophila pseudoobscura
dps-miR-9b	Drosophila pseudoobscura
dps-miR-9c	Drosophila pseudoobscura
dps-miR-10	Drosophila pseudoobscura
dps-miR-11	Drosophila pseudoobscura
dps-miR-12	Drosophila pseudoobscura
dps-miR-13a	Drosophila pseudoobscura
dps-miR-13b	Drosophila pseudoobscura
dps-miR-14	Drosophila pseudoobscura
dps-miR-31a	Drosophila pseudoobscura
dps-miR-31b	Drosophila pseudoobscura
dps-miR-33	Drosophila pseudoobscura
dps-miR-34	Drosophila pseudoobscura
dps-miR-79	Drosophila pseudoobscura
dps-miR-87	Drosophila pseudoobscura
dps-miR-92a	Drosophila pseudoobscura
dps-miR-92b	Drosophila pseudoobscura
dps-miR-100	Drosophila pseudoobscura
dps-miR-124	Drosophila pseudoobscura
dps-miR-125	Drosophila pseudoobscura
dps-miR-133	Drosophila pseudoobscura
dps-miR-184	Drosophila pseudoobscura
dps-miR-210a	Drosophila pseudoobscura
dps-miR-219	Drosophila pseudoobscura
dps-miR-263a	Drosophila pseudoobscura
dps-miR-263b	Drosophila pseudoobscura
dps-miR-274	Drosophila pseudoobscura
dps-miR-275	Drosophila pseudoobscura
dps-miR-276a	Drosophila pseudoobscura
dps-miR-276b	Drosophila pseudoobscura
dps-miR-277	Drosophila pseudoobscura
dps-miR-278	Drosophila pseudoobscura
dps-miR-279	Drosophila pseudoobscura
dps-miR-280	Drosophila pseudoobscura
dps-miR-281	Drosophila pseudoobscura
dps-miR-282	Drosophila pseudoobscura
dps-miR-283	Drosophila pseudoobscura
dps-miR-284	Drosophila pseudoobscura
dps-miR-285	Drosophila pseudoobscura
dps-miR-286	Drosophila pseudoobscura
dps-miR-287	Drosophila pseudoobscura
dps-miR-288	Drosophila pseudoobscura
dps-miR-289	Drosophila pseudoobscura
dps-miR-304	Drosophila pseudoobscura
dps-miR-305	Drosophila pseudoobscura
dps-miR-306	Drosophila pseudoobscura
dps-miR-307a	Drosophila pseudoobscura
dps-miR-308	Drosophila pseudoobscura
dps-miR-309	Drosophila pseudoobscura
dps-miR-314	Drosophila pseudoobscura
dps-miR-315	Drosophila pseudoobscura
dps-miR-316	Drosophila pseudoobscura
dps-miR-317	Drosophila pseudoobscura
dps-miR-318	Drosophila pseudoobscura
cbr-miR-64a	Caenorhabditis briggsae
cbr-miR-231	Caenorhabditis briggsae
cbr-miR-356	Caenorhabditis briggsae
cbr-miR-83	Caenorhabditis briggsae
cbr-miR-246	Caenorhabditis briggsae
cbr-miR-51	Caenorhabditis briggsae
cbr-miR-357	Caenorhabditis briggsae
cbr-miR-253	Caenorhabditis briggsae
cbr-miR-70	Caenorhabditis briggsae
cbr-miR-358	Caenorhabditis briggsae
cbr-miR-61	Caenorhabditis briggsae
cbr-miR-360	Caenorhabditis briggsae
cbr-miR-239a	Caenorhabditis briggsae
cbr-miR-249	Caenorhabditis briggsae
cbr-miR-240	Caenorhabditis briggsae
cbr-miR-254	Caenorhabditis briggsae
cbr-miR-239b	Caenorhabditis briggsae
cbr-miR-62	Caenorhabditis briggsae
cbr-miR-55	Caenorhabditis briggsae
cbr-miR-84	Caenorhabditis briggsae
cbr-miR-354	Caenorhabditis briggsae
cbr-miR-35a	Caenorhabditis briggsae
cbr-miR-36	Caenorhabditis briggsae
cbr-miR-38	Caenorhabditis briggsae
cbr-miR-39	Caenorhabditis briggsae
cbr-miR-40	Caenorhabditis briggsae
cbr-miR-41a	Caenorhabditis briggsae
cbr-miR-355	Caenorhabditis briggsae
ame-bantam-3p	Apis mellifera
ame-miR-1-3p	Apis mellifera
ame-miR-12-5p	Apis mellifera
ame-miR-124-3p	Apis mellifera
ame-miR-125-5p	Apis mellifera
ame-miR-133-3p	Apis mellifera
ame-miR-184-3p	Apis mellifera
ame-miR-210-3p	Apis mellifera
ame-miR-219-5p	Apis mellifera
ame-miR-263a-5p	Apis mellifera
ame-miR-276-3p	Apis mellifera
ame-miR-277-3p	Apis mellifera
ame-miR-278-3p	Apis mellifera
ame-miR-281-3p	Apis mellifera
ame-miR-282-5p	Apis mellifera
ame-miR-2-3p	Apis mellifera
ame-miR-305-5p	Apis mellifera
ame-miR-315-5p	Apis mellifera
ame-miR-317-3p	Apis mellifera
ame-miR-7-5p	Apis mellifera
ame-miR-8-3p	Apis mellifera
ame-miR-9a-5p	Apis mellifera
ame-miR-9b-5p	Apis mellifera
ame-miR-iab-4-5p	Apis mellifera
aga-bantam	Anopheles gambiae
aga-let-7	Anopheles gambiae
aga-miR-1	Anopheles gambiae
aga-miR-10	Anopheles gambiae
aga-miR-100	Anopheles gambiae
aga-miR-124	Anopheles gambiae
aga-miR-125	Anopheles gambiae
aga-miR-133	Anopheles gambiae
aga-miR-13b	Anopheles gambiae
aga-miR-14	Anopheles gambiae
aga-miR-184	Anopheles gambiae
aga-miR-210	Anopheles gambiae
aga-miR-219	Anopheles gambiae
aga-miR-263a	Anopheles gambiae
aga-miR-275	Anopheles gambiae
aga-miR-276-5p	Anopheles gambiae
aga-miR-276-3p	Anopheles gambiae
aga-miR-277	Anopheles gambiae
aga-miR-278	Anopheles gambiae
aga-miR-279	Anopheles gambiae
aga-miR-281	Anopheles gambiae
aga-miR-282	Anopheles gambiae
aga-miR-283	Anopheles gambiae
aga-miR-2	Anopheles gambiae
aga-miR-305	Anopheles gambiae
aga-miR-307	Anopheles gambiae
aga-miR-308	Anopheles gambiae
aga-miR-315	Anopheles gambiae
aga-miR-317	Anopheles gambiae
aga-miR-7	Anopheles gambiae
aga-miR-79	Anopheles gambiae
aga-miR-8	Anopheles gambiae
aga-miR-9a	Anopheles gambiae
aga-miR-92a	Anopheles gambiae
aga-miR-92b	Anopheles gambiae
aga-miR-9b	Anopheles gambiae
aga-miR-9c	Anopheles gambiae
aga-miR-iab-4	Anopheles gambiae
bmo-let-7-5p	Bombyx mori
bmo-let-7-3p	Bombyx mori
bmo-miR-1a-5p	Bombyx mori
bmo-miR-1a-3p	Bombyx mori
bmo-miR-7-5p	Bombyx mori
bmo-miR-7-3p	Bombyx mori
bmo-miR-8-5p	Bombyx mori
bmo-miR-8-3p	Bombyx mori
bmo-miR-9a-5p	Bombyx mori
bmo-miR-9a-3p	Bombyx mori
bmo-miR-10-5p	Bombyx mori
bmo-miR-10-3p	Bombyx mori
bmo-miR-14-5p	Bombyx mori
bmo-miR-14-3p	Bombyx mori
bmo-miR-34-5p	Bombyx mori
bmo-miR-34-3p	Bombyx mori
bmo-miR-124	Bombyx mori
bmo-miR-263b-5p	Bombyx mori
bmo-miR-263b-3p	Bombyx mori
bmo-miR-263a-5p	Bombyx mori
bmo-miR-263a-3p	Bombyx mori
bmo-miR-275-5p	Bombyx mori
bmo-miR-275-3p	Bombyx mori
bmo-miR-276-5p	Bombyx mori
bmo-miR-276-3p	Bombyx mori
bmo-miR-277-5p	Bombyx mori
bmo-miR-277-3p	Bombyx mori
bmo-miR-279a	Bombyx mori
bmo-miR-282-5p	Bombyx mori
bmo-miR-282-3p	Bombyx mori
bmo-miR-283-5p	Bombyx mori
bmo-miR-283-3p	Bombyx mori
bmo-miR-305-5p	Bombyx mori
bmo-miR-305-3p	Bombyx mori
bmo-miR-307-5p	Bombyx mori
bmo-miR-307-3p	Bombyx mori
cel-miR-784-5p	Caenorhabditis elegans
cel-miR-784-3p	Caenorhabditis elegans
cel-miR-785-5p	Caenorhabditis elegans
cel-miR-785-3p	Caenorhabditis elegans
cel-miR-786-5p	Caenorhabditis elegans
cel-miR-786-3p	Caenorhabditis elegans
cel-miR-787-5p	Caenorhabditis elegans
cel-miR-787-3p	Caenorhabditis elegans
cel-miR-788-5p	Caenorhabditis elegans
cel-miR-788-3p	Caenorhabditis elegans
cel-miR-789-5p	Caenorhabditis elegans
cel-miR-789-3p	Caenorhabditis elegans
cel-miR-789-2-5p	Caenorhabditis elegans
cel-miR-790-5p	Caenorhabditis elegans
cel-miR-790-3p	Caenorhabditis elegans
cel-miR-791-5p	Caenorhabditis elegans
cel-miR-791-3p	Caenorhabditis elegans
cel-miR-792-5p	Caenorhabditis elegans
cel-miR-792-3p	Caenorhabditis elegans
cel-miR-793	Caenorhabditis elegans
cel-miR-794-5p	Caenorhabditis elegans
cel-miR-794-3p	Caenorhabditis elegans
cel-miR-795-5p	Caenorhabditis elegans
cel-miR-795-3p	Caenorhabditis elegans
cel-miR-796	Caenorhabditis elegans
cel-miR-797-5p	Caenorhabditis elegans
cel-miR-797-3p	Caenorhabditis elegans
cel-miR-798	Caenorhabditis elegans
cel-miR-799	Caenorhabditis elegans
cel-miR-800-5p	Caenorhabditis elegans
cel-miR-800-3p	Caenorhabditis elegans
bmo-miR-31-5p	Bombyx mori
bmo-miR-31-3p	Bombyx mori
bmo-miR-71-5p	Bombyx mori
bmo-miR-71-3p	Bombyx mori
cbr-miR-784	Caenorhabditis briggsae
cbr-miR-785a	Caenorhabditis briggsae
cbr-miR-786	Caenorhabditis briggsae
cbr-miR-787	Caenorhabditis briggsae
cbr-miR-788	Caenorhabditis briggsae
cbr-miR-789	Caenorhabditis briggsae
cbr-miR-790	Caenorhabditis briggsae
cbr-miR-791	Caenorhabditis briggsae
cbr-miR-792	Caenorhabditis briggsae
cbr-miR-235a	Caenorhabditis briggsae
cbr-miR-242	Caenorhabditis briggsae
cbr-miR-255	Caenorhabditis briggsae
cbr-miR-359	Caenorhabditis briggsae
cbr-miR-392	Caenorhabditis briggsae
ame-let-7-5p	Apis mellifera
ame-miR-10-5p	Apis mellifera
ame-miR-100-5p	Apis mellifera
